DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB01006,Letrozole,112809-51-5,SmallMoleculeDrug,C08163,D00964,3902,46504610,6413,PA450196,"","","","",11446,http://www.rxlist.com/cgi/generic2/letroz.htm,"",Letrozole,http://www.drugs.com/cdi/letrozole.html,,3765,13061,DAP000626
DB01007,Tioconazole,65899-73-2,SmallMoleculeDrug,C08082,D00890,5482,46508604,"",PA164746156,"","","","",1808,http://www.rxlist.com/cgi/generic3/tioconaz.htm,"",Tioconazole,http://www.drugs.com/cdi/tioconazole.html,,5282,,DAP001268
DB01008,Busulfan,55-98-1,SmallMoleculeDrug,"",D00248,2478,46506234,28901,PA448691,"",,,,9556,http://www.rxlist.com/cgi/generic2/busulfan.htm,"",Busulfan,http://www.drugs.com/cdi/busulfan.html,,2384,,
DB01009,Ketoprofen,22071-15-4,SmallMoleculeDrug,C01716,D00132,3825,46505715,6128,PA450149,"",,,,2327,http://www.rxlist.com/cgi/generic/ketoprof.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/oru1313.shtml,Ketoprofen,http://www.drugs.com/cdi/ketoprofen.html,,3693,,DAP000623
DB01010,Edrophonium,"",SmallMoleculeDrug,C06976,"",3202,46507530,251408,PA449437,EDR,,,,6289,http://www.rxlist.com/cgi/generic3/edrophonium.htm,"",Edrophonium,http://www.drugs.com/mtm/edrophonium.html,,3090,,DAP000562
DB01011,Metyrapone,54-36-4,SmallMoleculeDrug,C07205,D00410,4174,46504862,6911,PA450486,MYT,,,,"",http://www.rxlist.com/cgi/generic3/metopirone.htm,"",Metyrapone,http://www.drugs.com/cdi/metyrapone.html,,4030,,DAP000424
DB01012,Cinacalcet,226256-56-0,SmallMoleculeDrug,"","",156419,46506315,48390,PA164776671,"","","","",13352,http://www.rxlist.com/cgi/generic3/sensipar.htm,"",Cinacalcet,http://www.drugs.com/cdi/cinacalcet.html,,137743,,DAP000256
DB01013,Clobetasol propionate,25122-46-7,SmallMoleculeDrug,"",D01272,32798,46505670,31414,PA164744375,"",,,,7558,http://www.rxlist.com/cgi/generic/olux.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tem1431.shtml,Clobetasol_propionate,http://www.drugs.com/cdi/clobetasol-cream.html,,,,DAP001183
DB01014,Balsalazide,80573-04-2,SmallMoleculeDrug,"","",6335412,46505592,267413,PA448536,"","","","","",http://www.rxlist.com/cgi/generic2/balsalazide.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/col1560.shtml,Balsalazide,http://www.drugs.com/cdi/balsalazide.html,,,,DAP000733
DB01015,Sulfamethoxazole,723-46-6,SmallMoleculeDrug,C07315,D00447,5329,46508111,9332,PA451544,"",,,,8174,http://www.rxlist.com/cgi/generic3/gantanol.htm,"",Sulfamethoxazole,"",,5138,,DNC001393
DB01016,Glyburide,10238-21-8,SmallMoleculeDrug,C07022,D00336,3488,46509154,5441,PA449782,"","","","",4007,http://www.rxlist.com/cgi/generic/glybur.htm,"",Glibenclamide,"",,3368,,DAP000037
DB01017,Minocycline,10118-90-8,SmallMoleculeDrug,C07225,D05045,54675783,46504772,50694,PA450519,"",,,,11182; 8646,http://www.rxlist.com/cgi/generic/minocycline.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/min1270.shtml,Minocycline,http://www.drugs.com/minocycline.html,,,50046515,DAP000405
DB01018,Guanfacine,29110-47-2,SmallMoleculeDrug,C07037,"",3519,46506169,"",PA449825,"",,,,22124,http://www.rxlist.com/cgi/generic3/guanfacine.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1657.shtml,Guanfacine,http://www.drugs.com/cdi/guanfacine.html,,3399,,DAP000900
DB01019,Bethanechol,674-38-4,SmallMoleculeDrug,C06850,"",2370,46507707,3084,PA448613,"","",,"",5440,http://www.rxlist.com/cgi/generic3/bethane.htm,"",Bethanechol,http://www.drugs.com/cdi/bethanechol.html,,2280,,DAP000263
DB01020,Isosorbide Mononitrate,16051-77-7,SmallMoleculeDrug,C07714,D00630,27661,46506594,6062,PA450126,"","","","","",http://www.rxlist.com/cgi/generic/isomono2.htm,"",Isosorbide_mononitrate,http://www.drugs.com/isosorbide_mononitrate.html,,25736,,DAP001058
DB01021,Trichlormethiazide,133-67-5,SmallMoleculeDrug,C07767,D00658,5560,46508880,"",PA164752426,"",,,,9580,"","","","",,5359,26998,DAP000035
DB01022,Phylloquinone,84-80-0,SmallMoleculeDrug,C02059,D00148,5284607,46504528,18067,PA450961,"","","","",4918,http://www.rxlist.com/cgi/generic3/phytonadione.htm,"",Phytonadione,http://www.drugs.com/cdi/phytonadione.html,,,,DNC001500
DB01023,Felodipine,72509-76-3,SmallMoleculeDrug,"",D00319,3333,46506968,585948,PA449591,"","","","",1249,http://www.rxlist.com/cgi/generic2/felo.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=ple1339.html&contentName=Plendil&contentId=593,Felodipine,http://www.drugs.com/cdi/felodipine.html,,3216,50017710,DAP000487
DB01024,Mycophenolic acid,24280-93-1,SmallMoleculeDrug,"","",446541,46504559,168396,PA164748728,MOA,"","","",2139,"","",Mycophenolic_acid,http://www.drugs.com/cdi/mycophenolic-acid-delayed-release-tablets.html,,393865,19264,DAP000784
DB01025,Amlexanox,68302-57-8,SmallMoleculeDrug,"",D01828,2161,46504508,31205,PA164745310,"","","","",12047,"","","",http://www.drugs.com/cdi/amlexanox.html,,2076,,DAP000321
DB01026,Ketoconazole,65277-42-1,SmallMoleculeDrug,"",D00351,3823,46506746,48339,PA450146,KTN,,,,1855,http://www.rxlist.com/cgi/generic/ketocon.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/niz1297.shtml,Ketoconazole,http://www.drugs.com/cdi/ketoconazole.html,,,31768,DAP000630
DB01028,Methoxyflurane,76-38-0,SmallMoleculeDrug,C07517,D00544,4116,46508879,"",PA450434,"",,,,10032,"","",Methoxyflurane,"",,3973,,DAP000682
DB01029,Irbesartan,138402-11-6,SmallMoleculeDrug,C07469,D00523,3749,46506575,5959,PA450084,"",,,,11776,http://www.rxlist.com/cgi/generic/irbesart.htm,"",Irbesartan,http://www.drugs.com/cdi/irbesartan.html,,3618,,DAP000364
DB01030,Topotecan,119413-54-6,SmallMoleculeDrug,C11158,"",60700,46505204,"",PA451729,TTC,,,,11431,http://www.rxlist.com/cgi/generic2/topotec.htm,"",Topotecan,http://www.drugs.com/cdi/topotecan.html,,54705,,DAP000648
DB01031,Ethinamate,126-52-3,SmallMoleculeDrug,C07832,D00703,3284,46507468,4884,PA164745394,"",,,,"","","",Ethinamate,"",,3169,,DAP000606
DB01032,Probenecid,57-66-9,SmallMoleculeDrug,C07372,D00475,4911,46506554,"",PA451106,"",,,,9108,http://www.rxlist.com/cgi/generic/colbenemid.htm,"",Probenecid,http://www.drugs.com/cdi/probenecid.html,,4742,,DAP001292
DB01033,Mercaptopurine,50-44-2,SmallMoleculeDrug,C02380,D04931,667490,46506988,2208,PA450379,"","",,"",11804,http://www.rxlist.com/cgi/generic2/mercaptopurine.htm,"",Mercaptopurine,http://www.drugs.com/cdi/mercaptopurine.html,,580869,50200098,DAP000147
DB01034,Cerulenin,17397-89-6,SmallMoleculeDrug,C12058,"",28517,46508217,171741,PA164764551,CER,"","","","","","",Cerulenin,"",,26530,,DAP000659
DB01035,Procainamide,51-06-9,SmallMoleculeDrug,C07401,"",4913,46507313,8428,PA451108,"",,,,9702,http://www.rxlist.com/cgi/generic3/procain.htm,"",Procainamide,http://www.drugs.com/cdi/procainamide.html,,4744,,DAP000516
DB01036,Tolterodine,124937-51-5,SmallMoleculeDrug,C07750,D00646,443879,46508059,9622,PA164746757,"",,,,20821,http://www.rxlist.com/cgi/generic2/tolter.htm,"",Tolterodine,http://www.drugs.com/cdi/tolterodine.html,,,,DAP000376
DB01037,Selegiline,14611-51-9,SmallMoleculeDrug,C07245,D03731,5195,46507655,50217,PA451316,"","","","",1294; 11337,http://www.rxlist.com/cgi/generic/seleg.htm,"",Selegiline,http://www.drugs.com/cdi/selegiline.html,,,15579,DAP000579
DB01039,Fenofibrate,49562-28-9,SmallMoleculeDrug,C07586,D00565,3339,46507371,5001,PA449594,"","","","",1381,http://www.rxlist.com/cgi/generic3/fenofibrate.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1550.shtml,Fenofibrate,http://www.drugs.com/fenofibrate.html,,3222,,DAP000270
DB01040,Hydroxystilbamidine Isethionate,533-22-2,SmallMoleculeDrug,"","",16051924,46508302,"",PA164745514,"","","","","","","","","",,13180289,,DAP000850
DB01041,Thalidomide,50-35-1,SmallMoleculeDrug,C07910,D00754,5426,46505665,"",PA451644,"","","","",6036,http://www.rxlist.com/cgi/generic2/thalidom.htm,"",Thalidomide,http://www.drugs.com/cdi/thalidomide.html,,5233,50070114,DAP000865
DB01042,Melphalan,148-82-3,SmallMoleculeDrug,"",D00369,460612,46509130,28876,PA450354,"",,,,9872,http://www.rxlist.com/cgi/generic2/melph.htm,"",Melphalan,http://www.drugs.com/cdi/melphalan.html,,,50038356,DAP000791
DB01043,Memantine,19982-08-2,SmallMoleculeDrug,C13736,"",4054,46506702,"",PA10364,"",,,,13366,http://www.rxlist.com/cgi/generic3/namenda.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1682.shtml,Memantine,http://www.drugs.com/cdi/memantine.html,,3914,50062599,DAP000493
DB01044,Gatifloxacin,112811-59-3,SmallMoleculeDrug,C07661,"",5379,46506159,5280,PA449738,"","","","",12056,http://www.rxlist.com/cgi/generic3/gatifloxacin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zym1676.shtml,Gatifloxacin,http://www.drugs.com/cdi/gatifloxacin-drops.html,,5186,,DAP001387
DB01045,Rifampicin,13292-46-1,SmallMoleculeDrug,C06688,D00211,5381226,46506170,28077,PA451250,"","",,"",8566,http://www.rxlist.com/cgi/generic2/rifampin.htm,"",Rifampin,http://www.drugs.com/cdi/rifampin.html,,,,DNC000965
DB01046,Lubiprostone,136790-76-6,SmallMoleculeDrug,C13707,D04790,656719,46505874,"",PA164777012,"",,,,22650,"","",Lubiprostone,http://www.drugs.com/cdi/lubiprostone.html,,571057,,DAP000208
DB01047,Fluocinonide,356-12-7,SmallMoleculeDrug,"",D00325,9642,46504523,"",PA449664,"","","","",7579,http://www.rxlist.com/cgi/generic2/fluocin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lid1227.shtml,Fluocinonide,http://www.drugs.com/cdi/fluocinonide-cream.html,,9265,,DAP000421
DB01048,Abacavir,136470-78-5,SmallMoleculeDrug,C07624,D07057,441300,46505718,2360,PA448004,"","","","",11893,http://www.rxlist.com/cgi/generic/abavir.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1527.shtml,Abacavir,http://www.drugs.com/cdi/abacavir.html,,58649,,DAP000704
DB01049,Ergoloid mesylate,8067-24-1,SmallMoleculeDrug,C14055,D02268,,46505963,34706,PA164752439,"","","","",1411,"","",Ergoloid,"",,,,DAP000901
DB01050,Ibuprofen,15687-27-1,SmallMoleculeDrug,C01588,D00126,3672,46507255,5855,PA449957,IBP,,,,2609,http://www.rxlist.com/cgi/generic/ibup.htm,"",Ibuprofen,http://www.drugs.com/ibuprofen.html,,3544,,DAP000780
DB01051,Novobiocin,303-81-1,SmallMoleculeDrug,C05080,"",54675769,46507250,"",PA164768819,NOV,"","","",8547,"","",Novobiocin,"",,8981,282,DAP001002
DB01053,Benzylpenicillin,61-33-6,SmallMoleculeDrug,C05551,D02336,5904,46506778,18208,PA450842,PG1,,,,8435; 8447; 8439,http://www.rxlist.com/cgi/generic3/pengk.htm,"","","",,5693,,DNC001109
DB01054,Nitrendipine,39562-70-4,SmallMoleculeDrug,C07713,D00629,4507,46508817,"",PA146096020,"",,,,"","","",Nitrendipine,"",,4351,50012016,DAP001263
DB01055,Mimosine,500-44-7,SmallMoleculeDrug,"","",440473,46505895,"",PA164752445,"",,,,"","","",Mimosine,"",,389405,,DNC000947
DB01056,Tocainide,41708-72-9,SmallMoleculeDrug,C07142,D06172,38945,46505385,9611,PA451706,"",,,,20358,http://www.rxlist.com/cgi/generic3/tocainide.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ton1451.shtml,Tocainide,http://www.drugs.com/mtm/tocainide.html,,35632,50092595,DAP000517
DB01057,Echothiophate,6736-03-4,SmallMoleculeDrug,"",D02193,10548,46505944,4753,PA164743139,"","","","",9719,http://www.rxlist.com/cgi/generic2/phospholine.htm,"",Echothiophate,http://www.drugs.com/cdi/echothiophate-eye-drops.html,,,,DAP000962
DB01058,Praziquantel,55268-74-1,SmallMoleculeDrug,C07367,D00471,4891,46507082,"",PA164764583,PZQ,,,,2092,http://www.rxlist.com/cgi/generic2/praziquantel.htm,"",Praziquantel,http://www.drugs.com/cdi/praziquantel.html,,4722,,DAP000695
DB01059,Norfloxacin,70458-96-7,SmallMoleculeDrug,C06687,D00210,4539,46508634,100246,PA450654,"","","","",1838,http://www.rxlist.com/cgi/generic3/norfloxacin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nor1302.shtml,Norfloxacin,http://www.drugs.com/mtm/norfloxacin-ophthalmic.html,,4380,50045000,DAP000654
DB01060,Amoxicillin,26787-78-0,SmallMoleculeDrug,C06827,"",33613,46507578,2676,PA448406,"",,,,11101; 752,http://www.rxlist.com/cgi/generic/amox.htm,"",Amoxicillin,http://www.drugs.com/amoxicillin.html,,31006,,DAP000443
DB01061,Azlocillin,37091-66-0,SmallMoleculeDrug,C06839,D02339,6479523,46506654,2956,PA164749135,"",,,,"","","",Azlocillin,"",,,,DAP001169
DB01062,Oxybutynin,5633-20-5,SmallMoleculeDrug,C07360,D00465,4634,46508005,7856,PA164746030,"","","","",10040; 13333,http://www.rxlist.com/cgi/generic/ditropan.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dit1143.shtml,Oxybutynin,http://www.drugs.com/oxybutynin.html,,4473,,DAP001128
DB01063,Acetophenazine,2751-68-0,SmallMoleculeDrug,C06807,"",17676,46507036,2401,PA164781360,"",,,,"","","",Acetophenazine,"",,,,DAP000844
DB01064,Isoprenaline,7683-59-2,SmallMoleculeDrug,C07056,"",3779,46507323,64317,PA450121,"",,,,10114,http://www.rxlist.com/cgi/generic3/isoproterenol.htm,"",Isoproterenol,http://www.drugs.com/cdi/isoproterenol.html,,3647,25392,DNC000819
DB01065,Melatonin,73-31-4,SmallMoleculeDrug,C01598,"",896,46509101,16796,PA164752558,ML1,,,,7341,"",http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/mel_0286.shtml,Melatonin,http://www.drugs.com/melatonin.html,,872,9019,DAP000429
DB01066,Cefditoren,117467-28-4,SmallMoleculeDrug,"",D01628,9870843,46505471,59343,PA164747187,"","","","","",http://www.rxlist.com/cgi/generic/spectracef.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/spe1677.shtml,Cefditoren,http://www.drugs.com/cdi/cefditoren-pivoxil.html,,,,DAP000444
DB01067,Glipizide,29094-61-9,SmallMoleculeDrug,"",D00335,3478,46505865,"",PA449762,"",,,,"",http://www.rxlist.com/cgi/generic/glip.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1655.shtml,Glipizide,http://www.drugs.com/glipizide.html,,3359,50012956,DAP000920
DB01068,Clonazepam,1622-61-3,SmallMoleculeDrug,"",D00280,2802,46507677,3756,PA449050,"",,,,2192,http://www.rxlist.com/cgi/generic/clonaz.htm,"",Clonazepam,http://www.drugs.com/clonazepam.html,,2700,50019213,DAP000259
DB01069,Promethazine,60-87-7,SmallMoleculeDrug,C07404,D00494,4927,46507798,8461,PA451128,"",,,,7954; 7952,http://www.rxlist.com/cgi/generic3/phenergan.htm,"",Promethazine,http://www.drugs.com/promethazine.html,,4758,,DAP000334
DB01070,Dihydrotachysterol,67-96-9,SmallMoleculeDrug,C06957,D00299,5311071,46507699,4591,PA164744345,"","","","",4921,http://www.rxlist.com/cgi/generic/dhtinten.htm,"",Dihydrotachysterol,http://www.drugs.com/mtm/dihydrotachysterol.html,,,,DAP000365
DB01071,Mequitazine,29216-28-2,SmallMoleculeDrug,C12755,D01324,4066,46505779,"",PA164748010,"",,,,"","","",Mequitazine,"",,3926,,DAP001078
DB01072,Atazanavir,198904-31-3,SmallMoleculeDrug,"",D01276,148192,46508504,37924,PA10251,"","","","",13026,http://www.rxlist.com/cgi/generic/reyataz.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rey1671.shtml,Atazanavir,http://www.drugs.com/cdi/atazanavir.html,,130642,13934,DNC000332
DB01073,Fludarabine,75607-67-9,SmallMoleculeDrug,"",D01907,30751,46507525,"",PA449655,"","","","",11349,http://www.rxlist.com/cgi/generic/fludarabine.htm,"",Fludarabine,http://www.drugs.com/cdi/fludarabine.html,,28532,,DAP000567
DB01074,Perhexiline,6621-47-2,SmallMoleculeDrug,"","",4746,46504471,35553,PA130150436,"","","","","","","",Perhexiline,"",,4584,,DAP000957
DB01075,Diphenhydramine,58-73-1,SmallMoleculeDrug,"",D00300,3100,46505484,4636,PA449349,2PM,"","","",182; 2429; 1240,http://www.rxlist.com/cgi/generic/dihydram.htm,"",Diphenhydramine,http://www.drugs.com/cdi/diphenhydramine.html,,2989,,DAP000490
DB01076,Atorvastatin,134523-00-5,SmallMoleculeDrug,C06834,D07474,4636594,46506188,2910,PA448500,117,"","","",11366,http://www.rxlist.com/cgi/generic/atorvastatin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lip1230.shtml,Atorvastatin,http://www.drugs.com/atorvastatin.html,,,22164,DAP000553
DB01077,Etidronic acid,7414-83-7,SmallMoleculeDrug,C07736,D00314,3305,46507694,4907,PA449548,"","","","",12611,http://www.rxlist.com/cgi/generic/didronel.htm,"",Etidronic_acid,"",,3189,50115102,DNC000629
DB01078,Deslanoside,17598-65-1,SmallMoleculeDrug,"",D01240,28620,46507176,31468,PA164747478,"",,,,"","","",Deslanoside,,,,,DAP000464
DB01080,Vigabatrin,60643-86-9,SmallMoleculeDrug,C07500,D00535,5665,46507052,"",PA10231,"",,,,570,http://www.rxlist.com/sabril-drug.htm,"",Vigabatrin,http://www.drugs.com/cdi/vigabatrin.html,,5463,50118886,DAP000557
DB01081,Diphenoxylate,915-30-0,SmallMoleculeDrug,"",D00301,13505,46507130,"",PA164746539,"","","","",20254,http://www.rxlist.com/cgi/generic3/diphenoxylate.htm,"",Diphenoxylate,"",,12919,,DAP001136
DB01082,Streptomycin,57-92-1,SmallMoleculeDrug,C00413,"",19649,46506845,17076,PA451512,SRY,,,,8603; 8602,http://www.rxlist.com/cgi/generic2/streptomycin.htm,"",Streptomycin,http://www.drugs.com/cdi/streptomycin.html,,18508,,DAP000144
DB01083,Orlistat,96829-58-2,SmallMoleculeDrug,"","",3034010,46508309,"",PA164776864,"",,,,11884,http://www.rxlist.com/cgi/generic/orlistat.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/xen1529.shtml,Orlistat,http://www.drugs.com/orlistat.html,,2298564,24567,DAP000053
DB01084,Emedastine,87233-61-2,SmallMoleculeDrug,C07785,"",3219,46505109,4779,PA164751802,"","","","",11749,http://www.rxlist.com/cgi/generic2/emedastine.htm,"",Emedastine,http://www.drugs.com/mtm/emedastine-ophthalmic.html,,3106,50019624,DAP001067
DB01085,Pilocarpine,92-13-7,SmallMoleculeDrug,C07474,D00525,5910,46507475,39462,PA450962,"",,,,6599; 6598; 6600,http://www.rxlist.com/cgi/generic3/salagen.htm,"",Pilocarpine,http://www.drugs.com/cdi/pilocarpine-drops.html,,5699,,DAP001113
DB01086,Benzocaine,94-09-7,SmallMoleculeDrug,C07527,D00552,2337,46508891,116735,PA448576,"",,,,8903,http://www.rxlist.com/cgi/generic3/americaine.htm,"",Benzocaine,http://www.drugs.com/cdi/benzocaine-drops.html,,13854242,,DAP001234
DB01087,Primaquine,90-34-6,SmallMoleculeDrug,C07627,"",4908,46508222,8405,PA451103,"",,,,3336,"","",Primaquine,http://www.drugs.com/cdi/primaquine.html,,4739,50203193,DAP000216
DB01088,Iloprost,78919-13-8,SmallMoleculeDrug,"","",5311181,46507818,"",PA164746843,"","","","","",http://www.rxlist.com/cgi/generic4/ventavis.htm,"",Iloprost,http://www.drugs.com/cdi/iloprost.html,,,,DAP000273
DB01089,Deserpidine,131-01-1,SmallMoleculeDrug,C06541,"",8550,46505311,27478,PA164742966,"","","","","","","","","",,8232,,DAP000909
DB01090,Pentolinium,144-44-5,SmallMoleculeDrug,"","",5850,46507977,"",PA164777033,"","",,"","","","",,"",,5641,50084945,DAP001144
DB01091,Butenafine,101828-21-1,SmallMoleculeDrug,C08067,"",2484,46506191,3238,PA164745478,"",,,,11423,http://www.rxlist.com/cgi/generic2/butenafine.htm,"",Butenafine,http://www.drugs.com/cdi/butenafine-cream.html,,2390,,DAP001236
DB01092,Ouabain,630-60-4,SmallMoleculeDrug,C01443,D00112,439501,46505479,472805,PA163522138,"",,,,"","","",Ouabain,"",,388599,,DAP000465
DB01093,Dimethyl sulfoxide,67-68-5,SmallMoleculeDrug,C11143,D01043,679,46505009,28262,PA449342,DMS,"","","",9745,http://www.rxlist.com/cgi/generic/dmso.htm,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/dim_0098.shtml,Dimethyl_sulfoxide,http://www.drugs.com/cdi/dimethyl-sulfoxide.html,,659,,
DB01094,Hesperetin,520-33-2,SmallMoleculeDrug,C01709,"",72281,46507998,28230,PA164742902,"","","","","","",http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/hes_0318.shtml,Hesperetin,"",,65234,23418,DAP001306
DB01095,Fluvastatin,93957-54-1,SmallMoleculeDrug,C07014,D07983,446155,46505668,5136,PA449688,"","","","",11388,http://www.rxlist.com/cgi/generic2/fluvastatinxl.htm,"",Fluvastatin,http://www.drugs.com/cdi/fluvastatin.html,,,,DAP000554
DB01096,Oxamniquine,21738-42-1,SmallMoleculeDrug,C07341,D00460,4612,46508789,"",PA164748782,"",,,,"","","",Oxamniquine,http://www.drugs.com/mtm/oxamniquine.html,,4451,,DAP000992
DB01097,Leflunomide,75706-12-6,SmallMoleculeDrug,C07905,D00749,3899,46506013,6402,PA450192,"","","","",11980,http://www.rxlist.com/cgi/generic3/leflunomide.htm,"",Leflunomide,http://www.drugs.com/cdi/leflunomide.html,,3762,,DAP000636
DB01098,Rosuvastatin,287714-41-4,SmallMoleculeDrug,"",D01915,446157,46509022,38545,PA134308647,FBI,"","","",13123,http://www.rxlist.com/cgi/generic/crestor.htm,"",Rosuvastatin,http://www.drugs.com/cdi/rosuvastatin.html,,,50215703,DAP000555
DB01099,Flucytosine,2022-85-7,SmallMoleculeDrug,"",D00323,3366,46504735,5100,PA449654,"",,,,"",http://www.rxlist.com/cgi/generic3/flucytosine.htm,"",Flucytosine,http://www.drugs.com/cdi/flucytosine.html,,3249,50241247,DAP001542
DB01100,Pimozide,2062-78-4,SmallMoleculeDrug,C07566,D00560,16362,46507096,8212,PA450965,"",,,,7944,http://www.rxlist.com/cgi/generic3/orap.htm,"",Pimozide,http://www.drugs.com/cdi/pimozide.html,,15520,,DAP000316
DB01101,Capecitabine,154361-50-9,SmallMoleculeDrug,C12650,D01223,60953,46508686,31348,PA448771,"",,,,11787,http://www.rxlist.com/cgi/generic3/capecitabine.htm,"",Capecitabine,http://www.drugs.com/cdi/capecitabine.html,,54916,,DAP000761
DB01102,Arbutamine,128470-16-6,SmallMoleculeDrug,"","",60789,46509010,50580,PA164747979,"","","","","","","",,,,54785,,DAP000936
DB01103,Quinacrine,83-89-6,SmallMoleculeDrug,C07339,"",237,46507828,8711,PA164745551,QUM,,,,"","","",Quinacrine,"",,232,,DNC001181
DB01104,Sertraline,79617-96-2,SmallMoleculeDrug,C07246,D02360,68617,46505341,9123,PA451333,"",,,,11168,http://www.rxlist.com/cgi/generic/sertral.htm,"",Sertraline,http://www.drugs.com/sertraline.html,,61881,,DAP000051
