Ligand id,Name,Species,Type,Approved,Withdrawn,Labelled,Radioactive,PubChem SID,PubChem CID,UniProt id,IUPAC name,INN,Synonyms,SMILES,InChIKey,InChI
7362,JDTic,,Synthetic organic,,,,,178103934,9956146,,"(3R)-7-hydroxy-N-[(2S)-1-[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-yl]-3-methylbutan-2-yl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",,,Oc1ccc2c(c1)CN[C@H](C2)C(=O)N[C@@H](C(C)C)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,ZLVXBBHTMQJRSX-VMGNSXQWSA-N,"InChI=1S/C28H39N3O3/c1-18(2)26(30-27(34)25-13-20-8-9-24(33)12-21(20)15-29-25)17-31-11-10-28(4,19(3)16-31)22-6-5-7-23(32)14-22/h5-9,12,14,18-19,25-26,29,32-33H,10-11,13,15-17H2,1-4H3,(H,30,34)/t19-,25+,26+,28+/m0/s1"
6523,JI-38,,Peptide,,,,,178103137,,,,,"[Dat<sup>1</sup>,Gln<sup>8</sup>,Orn<sup>12,21</sup>,Abu<sup>15</sup>,Nle<sup>27</sup>Asp<sup>28</sup>,Agm<sup>29</sup>]hGH-RH-(1-29)",,,
2574,jingzhaotoxin-III,,Peptide,,,,,135652217,,P62520,,,&beta;-theraphotoxin-Cj1a|&beta;-TRTX-Cj1a|Jingzhaotoxin-3|JZTX-III,,,
2575,jingzhaotoxin-XI,,Peptide,,,,,135652218,,P0C247,,,&kappa;-theraphotoxin-Cj1a|&kappa;-TRTX-Cj1a|Jingzhaotoxin-11|JZTX-11|JZTX-XI,,,
670,JMV1116,,Peptide,,,,,135652219,,,,,JMV 1116|JMV-1116,,,
656,JMV1431,,Peptide,,,,,135652220,44316620,,,,JMV 1431|JMV-1431,OC[C@@H](C(=O)N[C@@H]1CSc2c(N(C1=O)CC(=O)O)cccc2)NC(=O)C(Cc1cccs1)NC(=O)CNC(=O)[C@@H]1CC(CN1C(=O)[C@@H]1CCCN1C(=O)[C@H](NC(=O)C(CCCN=C(N)N)N)CCCN=C(N)N)O,YMROZBYZFLPAPA-RONNJKQASA-N,"InChI=1S/C45H65N15O12S2/c46-26(8-3-13-51-44(47)48)37(66)55-27(9-4-14-52-45(49)50)41(70)58-15-5-11-32(58)43(72)59-20-24(62)17-33(59)40(69)53-19-35(63)54-28(18-25-7-6-16-73-25)38(67)56-29(22-61)39(68)57-30-23-74-34-12-2-1-10-31(34)60(42(30)71)21-36(64)65/h1-2,6-7,10,12,16,24,26-30,32-33,61-62H,3-5,8-9,11,13-15,17-23,46H2,(H,53,69)(H,54,63)(H,55,66)(H,56,67)(H,57,68)(H,64,65)(H4,47,48,51)(H4,49,50,52)/t24?,26?,27-,28?,29+,30-,32+,33+/m1/s1"
3888,JMV180,,Peptide,,,,,178100724,5311196,,(3S)-3-[[(2S)-2-[[(2S)-3-(1H-indol-3-yl)-2-[[2-[[(2S)-2-[[(2S)-2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-(4-sulfooxyphenyl)propanoyl]amino]hexanoyl]amino]acetyl]amino]propanoyl]amino]hexanoyl]amino]-4-oxo-4-(2-phenylethoxy)butanoic acid,,Boc-Tyr(SO<sub>3</sub>H)Ahx-Gly-Trp-Ahx-Asp<sup>2</sup>phenylethyl ester|JMV 180|JMV-180,CCCC[C@@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)OCCc1ccccc1)CC(=O)O)CCCC)Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)OC(C)(C)C)Cc1ccc(cc1)OS(=O)(=O)O,IOXMTWKALARBDR-FDXDWZSASA-N,"InChI=1S/C51H67N7O15S/c1-6-8-18-38(55-47(64)40(58-50(67)72-51(3,4)5)27-33-21-23-35(24-22-33)73-74(68,69)70)45(62)53-31-43(59)54-41(28-34-30-52-37-20-14-13-17-36(34)37)48(65)56-39(19-9-7-2)46(63)57-42(29-44(60)61)49(66)71-26-25-32-15-11-10-12-16-32/h10-17,20-24,30,38-42,52H,6-9,18-19,25-29,31H2,1-5H3,(H,53,62)(H,54,59)(H,55,64)(H,56,65)(H,57,63)(H,58,67)(H,60,61)(H,68,69,70)/t38-,39-,40-,41-,42-/m0/s1"
1568,JMV2004,,Peptide,,,,,135652221,,,,,JMV 2004|JMV-2004,,,
5872,JMV3008,,Synthetic organic,,,,,178102496,74015851,,"(2S)-N-[(1R)-1-[4-(2,4-dimethoxyphenyl)-5-(3-ethylindol-1-yl)-1,2,4-triazol-3-yl]-2-(1H-indol-3-yl)ethyl]pyrrolidine-2-carboxamide",,,COc1ccc(c(c1)OC)n1c(nnc1n1cc(c2c1cccc2)CC)[C@@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1,YAWJYESYIAWFJX-URLMMPGGSA-N,"InChI=1S/C35H37N7O3/c1-4-22-21-41(30-14-8-6-11-26(22)30)35-40-39-33(42(35)31-16-15-24(44-2)19-32(31)45-3)29(38-34(43)28-13-9-17-36-28)18-23-20-37-27-12-7-5-10-25(23)27/h5-8,10-12,14-16,19-21,28-29,36-37H,4,9,13,17-18H2,1-3H3,(H,38,43)/t28-,29+/m0/s1"
898,JMV310,,Peptide,,,,,135652222,,,,,JMV 310|JMV-310,,,
1569,JMV431,,Peptide,,,,,135652223,,,,,JMV 431|JMV-431,,,
1570,JMV449,,Peptide,,,,,135652224,164415,,"(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-1-[(2S)-6-amino-2-[[(2S)-2,6-diaminohexyl]amino]hexanoyl]pyrrolidine-2-carbonyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoic acid",,JMV 449|JMV-449,NCCCC[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CC(C)C)[C@H](CC)C)Cc1ccc(cc1)O)NC[C@H](CCCCN)N,TZCYVPLNMOJUIL-GULBXNHPSA-N,"InChI=1S/C38H66N8O7/c1-5-25(4)33(36(50)44-31(38(52)53)21-24(2)3)45-34(48)30(22-26-14-16-28(47)17-15-26)43-35(49)32-13-10-20-46(32)37(51)29(12-7-9-19-40)42-23-27(41)11-6-8-18-39/h14-17,24-25,27,29-33,42,47H,5-13,18-23,39-41H2,1-4H3,(H,43,49)(H,44,50)(H,45,48)(H,52,53)/t25-,27-,29-,30-,31-,32-,33-/m0/s1"
1571,JMV457,,Peptide,,,,,135652225,,,,,<i>tert</i>-butoxy-carbonyl-Arg-Arg-Pro-D-Tyr-Ile-Leu-OH|JMV 457,,,
1572,JMV458,,Peptide,,,,,135652226,5311320,,"(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-1-[(2S)-5-(diaminomethylideneamino)-2-[[(2S)-5-(diaminomethylideneamino)-2-[(2-methylpropan-2-yl)oxycarbonylamino]pentanoyl]amino]pentanoyl]pyrrolidine-2-carbonyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoic acid",,JMV 458|JMV-458,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)O)CC(C)C)NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)CCCN=C(N)N)CCCN=C(N)N)C,KOHSYJYVCLITLX-OLPQHFNPSA-N,"InChI=1S/C45H73N13O9/c1-8-26(4)35(39(62)55-33(41(64)65)22-25(2)3)57-37(60)32(23-27-24-52-29-15-10-9-14-28(27)29)54-38(61)34-18-13-21-58(34)40(63)31(17-12-20-51-43(48)49)53-36(59)30(16-11-19-50-42(46)47)56-44(66)67-45(5,6)7/h9-10,14-15,24-26,30-35,52H,8,11-13,16-23H2,1-7H3,(H,53,59)(H,54,61)(H,55,62)(H,56,66)(H,57,60)(H,64,65)(H4,46,47,50)(H4,48,49,51)/t26-,30-,31-,32-,33-,34-,35-/m0/s1"
624,JMV594,,Peptide,,,,,135652227,,,,,"[D-Phe<sup>6</sup>,Statine<sup>13</sup>]Bombesin(6-14)|JMV 594",,,
3889,JMV641,,Peptide,,,,,178100725,,,,,JMV 641|JMV-641,,,
1277,JNJ-10191584,,Synthetic organic,,,,,135649827,10446295,,(6-chloro-1H-benzimidazol-2-yl)-(4-methylpiperazin-1-yl)methanone,,compound 12|JNJ 10191584|VUF 6002|VUF6002,CN1CCN(CC1)C(=O)c1nc2c([nH]1)cc(cc2)Cl,MOIWSUQWIOVGRH-UHFFFAOYSA-N,"InChI=1S/C13H15ClN4O/c1-17-4-6-18(7-5-17)13(19)12-15-10-3-2-9(14)8-11(10)16-12/h2-3,8H,4-7H2,1H3,(H,15,16)"
6563,JNJ-10311795,,Synthetic organic,,,,,178103177,10146470,,[2-[3-[methyl-[1-(naphthalene-2-carbonyl)piperidin-4-yl]carbamoyl]naphthalen-2-yl]-1-naphthalen-1-yl-2-oxoethyl]phosphonic acid,,,OP(=O)(C(c1cccc2c1cccc2)C(=O)c1cc2ccccc2cc1C(=O)N(C1CCN(CC1)C(=O)c1ccc2c(c1)cccc2)C)O,XUJQPDQURBZEGJ-UHFFFAOYSA-N,"InChI=1S/C40H35N2O6P/c1-41(32-19-21-42(22-20-32)39(44)31-18-17-26-9-2-3-11-28(26)23-31)40(45)36-25-30-13-5-4-12-29(30)24-35(36)37(43)38(49(46,47)48)34-16-8-14-27-10-6-7-15-33(27)34/h2-18,23-25,32,38H,19-22H2,1H3,(H2,46,47,48)"
1701,JNJ 10397049,,Synthetic organic,,,,,135649646,9869934,,"3-(2,4-dibromophenyl)-1-[(4S,5S)-2,2-dimethyl-4-phenyl-1,3-dioxan-5-yl]urea",,JNJ-10397049|JNJ10397049,O=C(Nc1ccc(cc1Br)Br)N[C@H]1COC(O[C@H]1c1ccccc1)(C)C,RBKIJGLHFFQHBE-IRXDYDNUSA-N,"InChI=1S/C19H20Br2N2O3/c1-19(2)25-11-16(17(26-19)12-6-4-3-5-7-12)23-18(24)22-15-9-8-13(20)10-14(15)21/h3-10,16-17H,11H2,1-2H3,(H2,22,23,24)/t16-,17-/m0/s1"
1385,JNJ16259685,,Synthetic organic,,,,,135650879,11313361,,"3,4-dihydro-2H-pyrano[2,3-b]quinolin-7-yl-(4-methoxycyclohexyl)methanone",,JNJ-16259685,COC1CCC(CC1)C(=O)c1ccc2c(c1)cc1c(n2)OCCC1,QOTAQTRFJWLFCR-UHFFFAOYSA-N,"InChI=1S/C20H23NO3/c1-23-17-7-4-13(5-8-17)19(22)14-6-9-18-16(11-14)12-15-3-2-10-24-20(15)21-18/h6,9,11-13,17H,2-5,7-8,10H2,1H3"
7442,JNJ-16567083,,Synthetic organic,,,,,178104014,,,(3-ethyl-2-methylquinolin-6-yl)-(4-methoxycyclohexyl)methanone,,,CO[C@@H]1CC[C@@H](CC1)C(=O)c1ccc2c(c1)cc(c(n2)C)CC,VEURHZYLLRSEGL-RHNCMZPLSA-N,"InChI=1S/C20H25NO2/c1-4-14-11-17-12-16(7-10-19(17)21-13(14)2)20(22)15-5-8-18(23-3)9-6-15/h7,10-12,15,18H,4-6,8-9H2,1-3H3/t15-,18+"
5206,JNJ1661010,,Synthetic organic,,,,,178101892,2809273,,"N-phenyl-4-(3-phenyl-1,2,4-thiadiazol-5-yl)piperazine-1-carboxamide",,JNJ 1661010|JNJ-1661010,O=C(N1CCN(CC1)c1snc(n1)c1ccccc1)Nc1ccccc1,BHBOSTKQCZEAJM-UHFFFAOYSA-N,"InChI=1S/C19H19N5OS/c25-18(20-16-9-5-2-6-10-16)23-11-13-24(14-12-23)19-21-17(22-26-19)15-7-3-1-4-8-15/h1-10H,11-14H2,(H,20,25)"
877,JNJ-17156516,,Synthetic organic,,,,,135650445,11488979,,"(2S)-3-[5-(3,4-dichlorophenyl)-1-(4-methoxyphenyl)pyrazol-3-yl]-2-(3-methylphenyl)propanoic acid",,JNJ 17156516,COc1ccc(cc1)n1nc(cc1c1ccc(c(c1)Cl)Cl)C[C@@H](c1cccc(c1)C)C(=O)O,UZCIUKFEIOCAOC-QFIPXVFZSA-N,"InChI=1S/C26H22Cl2N2O3/c1-16-4-3-5-17(12-16)22(26(31)32)14-19-15-25(18-6-11-23(27)24(28)13-18)30(29-19)20-7-9-21(33-2)10-8-20/h3-13,15,22H,14H2,1-2H3,(H,31,32)/t22-/m0/s1"
4228,JNJ17203212,,Synthetic organic,,,,,178101045,11339118,,4-[3-(trifluoromethyl)pyridin-2-yl]-N-[5-(trifluoromethyl)pyridin-2-yl]piperazine-1-carboxamide,,compound 41 [PMID: 15771431]|JNJ-17203212,O=C(N1CCN(CC1)c1ncccc1C(F)(F)F)Nc1ccc(cn1)C(F)(F)F,JFRYYGVYCWYIDQ-UHFFFAOYSA-N,"InChI=1S/C17H15F6N5O/c18-16(19,20)11-3-4-13(25-10-11)26-15(29)28-8-6-27(7-9-28)14-12(17(21,22)23)2-1-5-24-14/h1-5,10H,6-9H2,(H,25,26,29)"
8432,JNJ-18038683,,Synthetic organic,,,,,252166642,11151899,,"3-(4-chlorophenyl)-1-(phenylmethyl)-5,6,7,8-tetrahydro-4H-pyrazolo[5,4-d]azepine",,JNJ 18038683,Clc1ccc(cc1)c1nn(c2c1CCNCC2)Cc1ccccc1,UKJPMZGILXATGT-UHFFFAOYSA-N,"InChI=1S/C20H20ClN3/c21-17-8-6-16(7-9-17)20-18-10-12-22-13-11-19(18)24(23-20)14-15-4-2-1-3-5-15/h1-9,22H,10-14H2"
3966,JNJ1930942,,Synthetic organic,,,,,178100792,44240744,,"(2-{[4-fluoro-3-(trifluoromethyl)phenyl]amino}-4-(pyridin-4-yl)-1,3-thiazol-5-yl)methanol",,JNJ-1930942,OCc1sc(nc1c1ccncc1)Nc1ccc(c(c1)C(F)(F)F)F,JBSVHWCIKVSTTH-UHFFFAOYSA-N,"InChI=1S/C16H11F4N3OS/c17-12-2-1-10(7-11(12)16(18,19)20)22-15-23-14(13(8-24)25-15)9-3-5-21-6-4-9/h1-7,24H,8H2,(H,22,23)"
6665,JNJ-26070109,,Synthetic organic,,,,,178103277,11307323,,"4-bromo-N-[(1R)-1-(2,4-difluorophenyl)ethyl]-2-(quinoxalin-5-ylsulfonylamino)benzamide",,JNJ26070109,Brc1ccc(c(c1)NS(=O)(=O)c1cccc2c1nccn2)C(=O)N[C@@H](c1ccc(cc1F)F)C,TZKCPFFVWLRNRZ-CYBMUJFWSA-N,"InChI=1S/C23H17BrF2N4O3S/c1-13(16-8-6-15(25)12-18(16)26)29-23(31)17-7-5-14(24)11-20(17)30-34(32,33)21-4-2-3-19-22(21)28-10-9-27-19/h2-13,30H,1H3,(H,29,31)/t13-/m1/s1"
5689,JNJ-28312141,,Synthetic organic,,,,,178102316,11676971,,4-cyano-N-[2-(cyclohex-1-en-1-yl)-4-{1-[2-(dimethylamino)acetyl]piperidin-4-yl}phenyl]-1H-imidazole-2-carboxamide,,JNJ 28312141,N#Cc1c[nH]c(n1)C(=O)Nc1ccc(cc1C1=CCCCC1)C1CCN(CC1)C(=O)CN(C)C,GUBJNPWVIUFSTR-UHFFFAOYSA-N,"InChI=1S/C26H32N6O2/c1-31(2)17-24(33)32-12-10-18(11-13-32)20-8-9-23(22(14-20)19-6-4-3-5-7-19)30-26(34)25-28-16-21(15-27)29-25/h6,8-9,14,16,18H,3-5,7,10-13,17H2,1-2H3,(H,28,29)(H,30,34)"
5727,JNJ-38431055,,Synthetic organic,,,,,178102353,11691484,,propan-2-yl 4-[5-methoxy-6-[(2-methyl-6-methylsulfonylpyridin-3-yl)amino]pyrimidin-4-yl]oxypiperidine-1-carboxylate,,APD597,COc1c(ncnc1Nc1ccc(nc1C)S(=O)(=O)C)OC1CCN(CC1)C(=O)OC(C)C,WPDCHTSXOPUOII-UHFFFAOYSA-N,"InChI=1S/C21H29N5O6S/c1-13(2)31-21(27)26-10-8-15(9-11-26)32-20-18(30-4)19(22-12-23-20)25-16-6-7-17(24-14(16)3)33(5,28)29/h6-7,12-13,15H,8-11H2,1-5H3,(H,22,23,25)"
8984,JNJ-39758979,,Synthetic organic,,,,,310264764,24994634,,4-[(3R)-3-aminopyrrolidin-1-yl]-6-propan-2-ylpyrimidin-2-amine,,,N[C@@H]1CCN(C1)c1cc(nc(n1)N)C(C)C,COOGVHJHSCBOQT-MRVPVSSYSA-N,"InChI=1S/C11H19N5/c1-7(2)9-5-10(15-11(13)14-9)16-4-3-8(12)6-16/h5,7-8H,3-4,6,12H2,1-2H3,(H2,13,14,15)/t8-/m1/s1"
6330,JNJ-40068782,,Synthetic organic,,,,,178102948,59234231,,"1-(cyclopropylmethyl)-2-oxo-4-(4-phenylpiperidin-1-yl)-1,2-dihydropyridine-3-carbonitrile",,,N#Cc1c(ccn(c1=O)CC1CC1)N1CCC(CC1)c1ccccc1,RVRHQHDKALSKLY-UHFFFAOYSA-N,"InChI=1S/C21H23N3O/c22-14-19-20(10-13-24(21(19)25)15-16-6-7-16)23-11-8-18(9-12-23)17-4-2-1-3-5-17/h1-5,10,13,16,18H,6-9,11-12,15H2"
8942,JNJ-40346527,,Synthetic organic,,,,,310264723,25230468,,"4-cyano-N-[2-(4,4-dimethylcyclohex-1-en-1-yl)-6-(2,2,6,6-tetramethyloxan-4-yl)pyridin-3-yl]-1H-imidazole-2-carboxamide",,"US8497376, 15",N#Cc1c[nH]c(n1)C(=O)Nc1ccc(nc1C1=CCC(CC1)(C)C)C1CC(C)(C)OC(C1)(C)C,BNVPFDRNGHMRJS-UHFFFAOYSA-N,"InChI=1S/C27H35N5O2/c1-25(2)11-9-17(10-12-25)22-21(32-24(33)23-29-16-19(15-28)30-23)8-7-20(31-22)18-13-26(3,4)34-27(5,6)14-18/h7-9,16,18H,10-14H2,1-6H3,(H,29,30)(H,32,33)"
9050,JNJ40355003,,Synthetic organic,,,,,,46863664,,4-[[3-(4-chlorophenoxy)phenyl]methyl]-N-pyridin-3-ylpiperazine-1-carboxamide,,compound 23 [PMID: 24900385]|JNJ-40355003,Clc1ccc(cc1)Oc1cccc(c1)CN1CCN(CC1)C(=O)Nc1cccnc1,CTYVKSQPMCSUOR-UHFFFAOYSA-N,"InChI=1S/C23H23ClN4O2/c24-19-6-8-21(9-7-19)30-22-5-1-3-18(15-22)17-27-11-13-28(14-12-27)23(29)26-20-4-2-10-25-16-20/h1-10,15-16H,11-14,17H2,(H,26,29)"
8946,JNJ-40411813,,Synthetic organic,,,,,310264727,25195461,,1-butyl-3-chloro-4-(4-phenyl-1-piperidinyl)-2(1H)-pyridinone,,ADX71149|JNJ 40411813,CCCCn1ccc(c(c1=O)Cl)N1CCC(CC1)c1ccccc1,HYOGJHCDLQSAHX-UHFFFAOYSA-N,"InChI=1S/C20H25ClN2O/c1-2-3-12-23-15-11-18(19(21)20(23)24)22-13-9-17(10-14-22)16-7-5-4-6-8-16/h4-8,11,15,17H,2-3,9-10,12-14H2,1H3"
6317,JNJ-42153605,,Synthetic organic,,,,,178102935,49765871,,"1-[3-(cyclopropylmethyl)-8-(trifluoromethyl)-[1,2,4]triazolo[4,3-a]pyridin-7-yl]-4-phenylpiperidine",,JNJ 42153605,FC(c1c(ccn2c1nnc2CC1CC1)N1CCC(CC1)c1ccccc1)(F)F,BQAVZGJJQFJSMW-UHFFFAOYSA-N,"InChI=1S/C22H23F3N4/c23-22(24,25)20-18(10-13-29-19(14-15-6-7-15)26-27-21(20)29)28-11-8-17(9-12-28)16-4-2-1-3-5-16/h1-5,10,13,15,17H,6-9,11-12,14H2"
9012,JNJ-42165279,,Synthetic organic,,,,,310264790,54576693,,"N-(4-chloropyridin-3-yl)-4-[(2,2-difluoro-1,3-benzodioxol-5-yl)methyl]piperazine-1-carboxamide",,Example 1 [WO2011139951 A1]|JNJ42165279,O=C(N1CCN(CC1)Cc1ccc2c(c1)OC(O2)(F)F)Nc1cnccc1Cl,YWGYNGCRVZLMCS-UHFFFAOYSA-N,"InChI=1S/C18H17ClF2N4O3/c19-13-3-4-22-10-14(13)23-17(26)25-7-5-24(6-8-25)11-12-1-2-15-16(9-12)28-18(20,21)27-15/h1-4,9-10H,5-8,11H2,(H,23,26)"
8947,JNJ-46281222,,Synthetic organic,,,,,310264728,49822115,,"3-(cyclopropylmethyl)-7-[(4-phenylpiperidin-1-yl)methyl]-8-(trifluoromethyl)-[1,2,4]triazolo[4,3-a]pyridine",,,FC(c1c(ccn2c1nnc2CC1CC1)CN1CCC(CC1)c1ccccc1)(F)F,LYDKDODJIBQNLK-UHFFFAOYSA-N,"InChI=1S/C23H25F3N4/c24-23(25,26)21-19(10-13-30-20(14-16-6-7-16)27-28-22(21)30)15-29-11-8-18(9-12-29)17-4-2-1-3-5-17/h1-5,10,13,16,18H,6-9,11-12,14-15H2"
7538,JNJ-479655,,Synthetic organic,,,,,187051839,66553218,,N-[[4-(4-phenylpiperazin-1-yl)oxan-4-yl]methyl]-2-phenylsulfanylpyridine-3-carboxamide,,,O=C(c1cccnc1Sc1ccccc1)NCC1(CCOCC1)N1CCN(CC1)c1ccccc1,XREFXUCWSYMIOG-UHFFFAOYSA-N,"InChI=1S/C28H32N4O2S/c33-26(25-12-7-15-29-27(25)35-24-10-5-2-6-11-24)30-22-28(13-20-34-21-14-28)32-18-16-31(17-19-32)23-8-3-1-4-9-23/h1-12,15H,13-14,16-22H2,(H,30,33)"
3504,JNJ-5207787,,Synthetic organic,,,,,178100491,10324083,,"(E)-N-(1-acetyl-2,3-dihydroindol-6-yl)-3-(3-cyanophenyl)-N-[1-(2-cyclopentylethyl)piperidin-4-yl]prop-2-enamide",,JNJ5207787,N#Cc1cccc(c1)/C=C/C(=O)N(c1ccc2c(c1)N(CC2)C(=O)C)C1CCN(CC1)CCC1CCCC1,DSEJCLDJIFTPPH-FMIVXFBMSA-N,"InChI=1S/C32H38N4O2/c1-24(37)35-20-14-28-10-11-30(22-31(28)35)36(32(38)12-9-26-7-4-8-27(21-26)23-33)29-15-18-34(19-16-29)17-13-25-5-2-3-6-25/h4,7-12,21-22,25,29H,2-3,5-6,13-20H2,1H3/b12-9+"
1256,JNJ-5207852,,Synthetic organic,,,,,135649651,2766326,,1-[3-[4-(piperidin-1-ylmethyl)phenoxy]propyl]piperidine,,JNJ 5207852,C1CCN(CC1)CCCOc1ccc(cc1)CN1CCCCC1,PTKHFRNHJULJKT-UHFFFAOYSA-N,"InChI=1S/C20H32N2O/c1-3-12-21(13-4-1)16-7-17-23-20-10-8-19(9-11-20)18-22-14-5-2-6-15-22/h8-11H,1-7,12-18H2"
8766,JNJ-63533054,,Synthetic organic,,,,,252827424,,,3-chloro-N-[2-oxo-2-[[(1S)-1-phenylethyl]amino]ethyl]benzamide,,,O=C(N[C@H](c1ccccc1)C)CNC(=O)c1cccc(c1)Cl,MWDVCHRYCKXEBY-LBPRGKRZSA-N,"InChI=1S/C17H17ClN2O2/c1-12(13-6-3-2-4-7-13)20-16(21)11-19-17(22)14-8-5-9-15(18)10-14/h2-10,12H,11H2,1H3,(H,19,22)(H,20,21)/t12-/m0/s1"
1278,JNJ 7777120,,Synthetic organic,,,,,135650446,4908365,,(5-chloro-1H-indol-2-yl)-(4-methylpiperazin-1-yl)methanone,,JNJ-7777120,CN1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)Cl,HUQJRYMLJBBEDO-UHFFFAOYSA-N,"InChI=1S/C14H16ClN3O/c1-17-4-6-18(7-5-17)14(19)13-9-10-8-11(15)2-3-12(10)16-13/h2-3,8-9,16H,4-7H2,1H3"
8058,JNK-IN-8,,Synthetic organic,,,,,249565738,57340686,,3-[[(E)-4-(dimethylamino)but-2-enoyl]amino]-N-[3-methyl-4-[(4-pyridin-3-ylpyrimidin-2-yl)amino]phenyl]benzamide,,,CN(C/C=C/C(=O)Nc1cccc(c1)C(=O)Nc1ccc(c(c1)C)Nc1nccc(n1)c1cccnc1)C,GJFCSAPFHAXMSF-UXBLZVDNSA-N,"InChI=1S/C29H29N7O2/c1-20-17-24(11-12-25(20)34-29-31-15-13-26(35-29)22-8-5-14-30-19-22)33-28(38)21-7-4-9-23(18-21)32-27(37)10-6-16-36(2)3/h4-15,17-19H,16H2,1-3H3,(H,32,37)(H,33,38)(H,31,34,35)/b10-6+"
5996,JNK inhibitor IX,,Synthetic organic,,,,,178102618,766949,,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)naphthalene-1-carboxamide",,AC1LG8KT|BAS 01816608|TCS JNK 5a,N#Cc1c(sc2c1CCCC2)NC(=O)c1cccc2c1cccc2,WQGDQGAFSDMBLA-UHFFFAOYSA-N,"InChI=1S/C20H16N2OS/c21-12-17-15-9-3-4-11-18(15)24-20(17)22-19(23)16-10-5-7-13-6-1-2-8-14(13)16/h1-2,5-8,10H,3-4,9,11H2,(H,22,23)"
5999,"JNK inhibitor, negative control",,Synthetic organic,,,,,178102621,11665831,,"14-methyl-14,15-diazatetracyclo[7.6.1.0^{2,7}.0^{13,16}]hexadeca-1(15),2,4,6,9(16),10,12-heptaen-8-one",,"N1-Methyl-1,9-pyrazoloanthrone",O=c1c2ccccc2c2c3c1cccc3n(n2)C,ODZGYELAMAOARP-UHFFFAOYSA-N,"InChI=1S/C15H10N2O/c1-17-12-8-4-7-11-13(12)14(16-17)9-5-2-3-6-10(9)15(11)18/h2-8H,1H3"
5997,JNK inhibitor V,,Synthetic organic,,,,,178102619,11422035,,"2-[(2Z)-2,3-dihydro-1,3-benzothiazol-2-ylidene]-2-(2-{[2-(pyridin-3-yl)ethyl]amino}pyrimidin-4-yl)acetonitrile",,AS-601245|AS601245|SAPK inhibitor V,N#C/C(=c/1\sc2c([nH]1)cccc2)/c1ccnc(n1)NCCc1cccnc1,AVLYNJZZQYEFEA-XDJHFCHBSA-N,"InChI=1S/C20H16N6S/c21-12-15(19-25-17-5-1-2-6-18(17)27-19)16-8-11-24-20(26-16)23-10-7-14-4-3-9-22-13-14/h1-6,8-9,11,13,25H,7,10H2,(H,23,24,26)/b19-15+"
5998,JNK inhibitor VIII,,Synthetic organic,,,,,178102620,11624601,,"N-(4-amino-5-cyano-6-ethoxypyridin-2-yl)-2-(2,5-dimethoxyphenyl)acetamide",,aminopyridine deriv. 2,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(c1C#N)N,KQMPRSZTUSSXND-UHFFFAOYSA-N,"InChI=1S/C18H20N4O4/c1-4-26-18-13(10-19)14(20)9-16(22-18)21-17(23)8-11-7-12(24-2)5-6-15(11)25-3/h5-7,9H,4,8H2,1-3H3,(H3,20,21,22,23)"
4229,joro toxin,,Natural product,,,,,178101046,119582,,"(2S)-N-{5-[3-({4-[(3-aminopropyl)amino]butyl}amino)propanamido]pentyl}-2-[2-(2,4-dihydroxyphenyl)acetamido]butanediamide",,,NCCCNCCCCNCCC(=O)NCCCCCNC(=O)[C@@H](NC(=O)Cc1ccc(cc1O)O)CC(=O)N,SJLRBGDPTALRDM-QFIPXVFZSA-N,"InChI=1S/C27H47N7O6/c28-10-6-13-30-11-4-5-12-31-16-9-25(38)32-14-2-1-3-15-33-27(40)22(19-24(29)37)34-26(39)17-20-7-8-21(35)18-23(20)36/h7-8,18,22,30-31,35-36H,1-6,9-17,19,28H2,(H2,29,37)(H,32,38)(H,33,40)(H,34,39)/t22-/m0/s1"
